,file,particle,t_guide,t_time,t_serum_conc_percent,f_mean_diff_xy_micron,f_max_diff_xy_micron,f_var_diff_xy_micron,f_area_micron,f_perimeter_au_norm,f_min_dist_micron,f_var_dist_micron,f_Rvar_diff_xy_micron,f_Rvar_dist_micron,f_total_displacement,f_persistence,f_fastest_mask,f_min_dist_range,f_total_min_dist,f_most_central_mask,f_slope_min_dist_micron,f_slope_area_micron,f_slope_perimeter_au_norm,f_outliers2SD_diff_xy,f_outliers3SD_diff_xy
69,20200325_dots_lamin_48h.sld_-_Capture_11,0,pl_1398_chr1,0,10.0,0.05934503131034483,0.120629934,0.0008437899135209741,333.61938102999994,17.76622579466667,3.698973503233333,0.0029027242765912896,0.014218375066791605,0.0007847377857813718,0.08843269753543008,0.05138430793546705,1,0.20106556300000022,0.0807107819999997,0,0.0038124388451612917,0.059855532658509174,-0.04292259637819798,1,0
70,20200325_dots_lamin_48h.sld_-_Capture_11,1,pl_1398_chr1,0,10.0,0.030305929827586207,0.053403903,0.00013329250533267918,333.61938102999994,17.766225793666667,5.9620351624,0.0011111557018282036,0.0043982318341986215,0.00018637187999758642,0.03815034925203732,0.0434083128957667,0,0.13272758799999984,0.012279037999999964,1,0.0011170116582869848,0.059855532658509174,-0.04292259630923247,1,0
71,20200325_dots_lamin_48h.sld_-_Capture_12,0,pl_1398_chr1,0,10.0,0.10081324568965518,0.262677127,0.0044581557658773694,236.36653724000004,13.781611131333333,5.0465151905,0.05121844802257616,0.04422192476176608,0.010149270553865414,0.1701561056581417,0.05820120043856843,1,0.7472749890000001,0.06219841099999979,1,0.012370452208453836,-0.12965241357063434,-0.0020620906740823207,1,0
72,20200325_dots_lamin_48h.sld_-_Capture_12,1,pl_1398_chr1,0,10.0,0.08395614900000001,0.212049118,0.001963287293484603,236.36653724000004,13.781611131999997,1.8867603750333337,0.006821234909463274,0.02338467541531238,0.003615315966842245,0.3192636057644008,0.13112904754534246,0,0.317419055,-0.2971279539999998,0,-0.0009868683650723015,-0.12965241357063434,-0.002062090233592872,1,0
73,20200325_dots_lamin_48h.sld_-_Capture_13_0_3ser_changed_10h46m,0,pl_1398_chr1,6,0.3,0.08744503720689656,0.168711159,0.0019361237012046413,281.81687662999997,15.687077813999998,2.5845168272666665,0.031277947774320546,0.022141035821435322,0.01210204841552511,0.25299623736524984,0.09976561808038863,1,0.5573263049999997,-0.34658185399999963,1,-0.017443195126585084,-0.05605317136818656,0.002467797704115688,0,0
74,20200325_dots_lamin_48h.sld_-_Capture_13_0_3ser_changed_10h46m,2,pl_1398_chr1,6,0.3,0.08426540358620689,0.188354111,0.002962651433826309,281.81687662999997,15.687077813666669,1.6360430531666665,0.005759593745414267,0.035158574073586406,0.0035204414298671436,0.29790175626395826,0.12190619063991597,0,0.24061800199999994,-0.15142509800000004,0,-0.00411835759221357,-0.05605317136818656,0.002467797692992224,0,0
75,20200325_dots_lamin_48h.sld_-_Capture_15,0,pl_1398_chr1,13,0.3,0.06704050210344827,0.1280326,0.0008395367004735257,242.86998781999998,15.290581689333335,1.7013621627333333,0.00615396273509341,0.01252282835200221,0.0036170798139807726,0.24332342881597327,0.1251551345733164,1,0.265357898,-0.12442331200000001,0,-0.006906057326807563,-0.3656275551501667,-0.004784599047830953,1,0
76,20200325_dots_lamin_48h.sld_-_Capture_15,1,pl_1398_chr1,13,0.3,0.049860070448275846,0.119844798,0.0008073236885617304,242.86998781999998,15.290581690000003,3.216327538033334,0.012388153961151805,0.016191787963862524,0.0038516456469874037,0.11532074974695927,0.07975475248488871,0,0.40152803199999987,-0.21711142900000002,1,-0.01016096863826474,-0.3656275551501667,-0.004784599078976657,3,0
77,20200325_dots_lamin_48h.sld_-_Capture_16,0,pl_1398_chr1,16,0.3,0.039414615655172416,0.076719639,0.0003294168210330939,224.7394883533334,14.442514184666667,2.364042518966666,0.002264449797487797,0.00835773267244493,0.0009578718569231143,0.12102445900491463,0.10588095653593824,1,0.21831081500000016,0.07324356200000004,0,-0.0006955034596218,-0.058937352925472655,0.0006039852413793104,1,0
78,20200325_dots_lamin_48h.sld_-_Capture_16,1,pl_1398_chr1,16,0.3,0.025810104689655167,0.070414333,0.00022351590019131478,224.7394883533334,14.442514185333335,3.5017594560333327,0.001998100018610058,0.008660015249023814,0.0005705988785630164,0.026547975620657478,0.03546856729961277,0,0.16244285999999963,0.02009915299999987,1,3.596561134593995e-05,-0.058937352925472655,0.0006039849432702757,1,0
79,20200325_dots_lamin_48h.sld_-_Capture_18,0,pl_1398_chr1,24,0.3,0.06638282362068966,0.110643859,0.0005462718689303994,229.79087183666672,13.282505924333332,5.424785449799999,0.03523516815085443,0.008229114688639756,0.006495218746789973,0.31352648309478204,0.16286228045264317,1,0.593338363,-0.5719398890000003,1,-0.019505909216017796,-0.40155246569521674,-0.010621596335928792,0,0
80,20200325_dots_lamin_48h.sld_-_Capture_18,1,pl_1398_chr1,24,0.3,0.03478702572413793,0.086693808,0.0004748583065774356,229.79087183666672,13.282505924666664,2.749943387633333,0.0033961299286873557,0.013650442850247534,0.0012349817614282404,0.5442224063576308,0.5394623278005499,0,0.2451943820000002,0.11548678400000023,0,0.003947957228253615,-0.40155246569521674,-0.010621596177975524,3,0
81,20200325_dots_lamin_48h.sld_-_Capture_19,0,pl_1398_chr1,28,0.3,0.02448220948275862,0.066025632,0.00026090570091338134,225.79940133333335,13.301930806666663,2.9148795840999995,0.0017868979547693204,0.010656950758350544,0.000613026337182654,0.13977796900759498,0.19687479470239524,0,0.16319192799999982,-0.08102784299999977,0,-0.0036074636206896516,-0.1269954903225808,-0.0038816716751946647,1,0
82,20200325_dots_lamin_48h.sld_-_Capture_19,1,pl_1398_chr1,28,0.3,0.02508144010344828,0.055314084,0.00021489026648874727,225.79940133333335,13.30193080633333,4.434737601633334,0.002912828320295044,0.008567700483003902,0.0006568208949323712,0.010229559872700291,0.014063923061488029,1,0.1788287430000004,0.12878711500000062,1,0.0033180829862068865,-0.1269954903225808,-0.0038816717352614044,1,0
83,20200325_dots_lamin_48h.sld_-_Capture_20,0,pl_1398_chr1,32,0.3,0.02406963627586207,0.060518336,0.00016318274186129502,174.29444043000004,11.888942022333335,2.3141377927,0.0022206867112792975,0.006779609795140144,0.0009596173219609066,0.06229308612881904,0.08924262203629683,0,0.178760896,0.023796901999999953,0,-0.0016292060936596196,-0.06313931806451632,-0.0015587695150167,2,0
84,20200325_dots_lamin_48h.sld_-_Capture_20,1,pl_1398_chr1,32,0.3,0.02840024186206897,0.069586255,0.0001953004592535247,174.29444043000004,11.888942023666669,3.3376251541,0.0011198781627657175,0.006876718170290151,0.00033553143659348285,0.048543479974726585,0.0589401002535981,1,0.13079630799999986,-0.019265186999999795,1,-0.0013414397078976663,-0.06313931806451632,-0.001558769617352607,2,0
85,20200325_dots_lamin_48h.sld_-_Capture_21,0,pl_1398_chr1,38,0.3,0.03906488237931034,0.092174733,0.0004079679924104718,216.24555866999998,17.339563968999997,1.615060671266667,0.0027278525047770017,0.010443343677556827,0.0016890093067758187,0.12245645419862095,0.1080928981348473,1,0.16718122699999993,0.11705322399999996,0,0.00417972039243604,0.11563263899888754,-0.0018134804293659646,1,0
86,20200325_dots_lamin_48h.sld_-_Capture_21,1,pl_1398_chr1,38,0.3,0.03023857210344828,0.057254722,0.00020571851339736731,216.24555866999998,17.339563968999993,3.3854310591,0.0023659272861648777,0.00680318213087542,0.0006988555504048124,0.031306723139142775,0.035700831822303984,0,0.18668680599999998,0.05270070000000038,1,-0.0005370652380422685,0.11563263899888754,-0.0018134805628476148,0,0
87,20200325_dots_lamin_48h.sld_-_Capture_3_10ser,0,pl_1398_chr1,0,10.0,0.027972535655172413,0.067704205,0.0002608975101657263,245.46332384333334,15.36165390366667,4.788923344899999,0.0062798062203054394,0.009326916707941835,0.001311319010147274,0.2517876881739571,0.31038780974289626,0,0.29778496600000004,0.0869723760000003,1,0.0065114972731924355,-0.040476152858731775,-0.00642420493214684,1,0
88,20200325_dots_lamin_48h.sld_-_Capture_3_10ser,1,pl_1398_chr1,0,10.0,0.03740351171428572,0.071826548,0.00040490449758071766,245.49536504827586,15.366066860344832,2.517588916999999,0.009961336624822348,0.010825307010573297,0.00395669704357153,0.4239133514110693,0.40476847912151853,1,0.33019058400000034,0.3004219450000001,0,0.0076541037581253175,-0.037852311939163434,-0.006128661607538435,0,0
89,20200325_dots_lamin_48h.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.0684617271724138,0.133721652,0.0011781568549604391,364.54493614666666,18.192887619333337,2.9988689199,0.0058972398169259135,0.017208985277180816,0.001966488024132299,0.11250044008317012,0.0566641491579614,1,0.23242742100000013,0.0733623179999996,1,0.0050745057038932145,-0.10895372364849876,-0.004702237299221382,0,0
90,20200325_dots_lamin_48h.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.039635663103448286,0.102984473,0.0005234918611664158,364.54493614666666,18.192887619,2.3945806325666665,0.0023008341712348504,0.013207596900804018,0.0009608505723061275,0.10625609580842339,0.09244208414466948,0,0.21033567699999978,-0.09262225800000001,0,0.0006735070035595072,-0.10895372364849876,-0.0047022373325918115,2,0
91,20200325_dots_lamin_48h.sld_-_Capture_8,0,pl_1398_chr1,0,10.0,0.039170083620689654,0.087968462,0.00044400460570859343,260.7621325466667,13.75921538766667,3.2186174273000008,0.0027461355010715625,0.011335298898215015,0.0008532034524448627,0.08125349508811174,0.07153021896360758,1,0.21387860400000003,-0.13340956299999984,0,-0.002892874691212459,0.02116235670745305,0.0028033448921023184,2,0
92,20200325_dots_lamin_48h.sld_-_Capture_8,1,pl_1398_chr1,0,10.0,0.02944555762068965,0.062262175,0.00022379032288859913,260.7621325466667,13.759215386333334,4.743673090533334,0.000696107144606155,0.007600138729631492,0.00014674433320359588,0.01382305361035951,0.016187739664741855,0,0.10887447500000036,-0.013270204999999535,1,0.0010841265076752,0.02116235670745305,0.0028033449098998726,2,0
93,20200325_dots_lamin_48h.sld_-_Capture_9,0,pl_1398_chr1,0,10.0,0.08063791548275863,0.158802527,0.0014321373685903943,270.04859741666667,14.278888117999998,3.4794697516666675,0.003269950235455358,0.017760099080148008,0.000939784067353668,0.17439445193479605,0.07457536265481488,1,0.26060411599999966,0.191919516,0,0.0021611609388209104,-0.10541522467185732,-0.0023884865717463837,1,0
94,20200325_dots_lamin_48h.sld_-_Capture_9,1,pl_1398_chr1,0,10.0,0.05558088379166667,0.117973532,0.000884893357868819,270.43741500000004,14.278522473999999,3.8244276079600006,0.004249441074492579,0.015920822007538724,0.0011111312620084568,0.09818997455138617,0.0736089219987268,0,0.262343773,-0.1356034690000003,1,-0.0036464734184615383,-0.06952349899999967,-0.004139873069230777,1,0
95,20200325_dots_lamin_48h_dish2.sld_-_Capture_11,0,pl_1398_chr1,24,0.3,0.05560991544827587,0.116710598,0.0010840597657808292,200.02509644666668,13.688600226666669,0.3621188012666667,0.001324477722506121,0.019494001331275886,0.0036575778939762008,0.16001059981050567,0.09921983958327533,1,0.165294624,0.025385460000000026,0,-0.0016914586545050062,0.10545640547274725,-0.006361671421579531,0,0
96,20200325_dots_lamin_48h_dish2.sld_-_Capture_11,1,pl_1398_chr1,24,0.3,0.03627366927586207,0.07919236,0.00040189018924815324,200.02509644666668,13.688600226333335,2.6468293717666667,0.0052226452114196836,0.011079391670905122,0.0019731703400033486,0.06457611148179403,0.06138784714484963,0,0.3133485679999999,-0.2065198309999996,1,-0.006366927937486095,0.10545640547274725,-0.0063616710901001116,1,0
97,20200325_dots_lamin_48h_dish2.sld_-_Capture_13,0,pl_1398_chr1,31,0.3,0.043058445862068966,0.077868308,0.00034395689069044964,272.78567758,14.702350550333335,3.4522287173999993,0.004776345570759476,0.007988139929440604,0.0013835542085278514,0.25258941637383076,0.202282727594506,0,0.23107086100000007,0.20720310500000005,1,0.006413984365294769,-0.05419393468298063,-0.00030351775973303923,0,0
98,20200325_dots_lamin_48h_dish2.sld_-_Capture_13,1,pl_1398_chr1,31,0.3,0.05573257913793103,0.119887607,0.0007978186647425812,272.78567758,14.702350552000004,2.2339933178999996,0.0016533538954625804,0.014315121910437371,0.0007400890066299606,0.13249441478302143,0.08197670005985785,1,0.15362650899999997,0.04404372700000003,0,0.0025222797657397066,-0.05419393468298063,-0.0003035177174638596,1,0
99,20200325_dots_lamin_48h_dish2.sld_-_Capture_14,1,pl_1398_chr1,35,0.3,0.07639534496551723,0.239563083,0.0018014281135111632,200.15627153333335,12.254358336000001,1.9805249237333336,0.021196910597741796,0.023580338753942123,0.01070267298519281,0.3288911986842254,0.14845244591560494,1,0.4498214010000001,-0.368855779,1,-0.014680906745272526,-0.12068720048943246,-0.0010417218286985642,1,1
100,20200325_dots_lamin_48h_dish2.sld_-_Capture_1_dish2_ser10,0,pl_1398_chr1,0,10.0,0.05860307579310343,0.154550976,0.001019196263392986,277.73330933333335,15.607550061666666,6.3350125027666655,0.025455754905152034,0.017391514858217185,0.004018264351338666,0.3727946133947032,0.21935685959841172,0,0.643257857,0.005717970000000072,1,0.006452095238932154,0.12715411292547252,0.07624549076084541,2,1
101,20200325_dots_lamin_48h_dish2.sld_-_Capture_1_dish2_ser10,1,pl_1398_chr1,0,10.0,0.11334981489655173,0.20967173,0.0022069200465810643,277.73330933333335,15.607550061333335,2.4146461042666663,0.015910975738582373,0.01946999250590044,0.006589361360436119,0.5611950998453683,0.17072418851978532,1,0.4506642959999998,-0.41565297199999973,0,-0.012231865086095658,0.12715411292547252,0.07624549076307009,1,0
102,20200325_dots_lamin_48h_dish2.sld_-_Capture_3,0,pl_1398_chr1,0,10.0,0.0743001011724138,0.203434267,0.0019896156770808178,436.9069643966666,19.384204220333334,6.350653413466666,0.0629461004827858,0.02677810185566105,0.00991175181270443,0.5576583628652126,0.25880985915305416,0,0.7852661579999998,0.05412776399999952,1,-0.008609684460066746,-0.5526631289210233,0.07943929054282536,2,0
103,20200325_dots_lamin_48h_dish2.sld_-_Capture_3,1,pl_1398_chr1,0,10.0,0.10105045972413793,0.223314801,0.003670319900428976,436.9069643966666,19.384204217,4.856928855333334,0.009343087209637446,0.03632165465104011,0.0019236615334354583,0.5319355707591479,0.1815192720381556,1,0.3289110019999999,0.14272083000000002,0,-0.0025395030909899853,-0.5526631289210233,0.07943929050278085,1,0
104,20200325_dots_lamin_48h_dish2.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.055401866517241376,0.118420517,0.0008557126615899383,367.97948384666665,19.60747610266667,2.7328649174666655,0.0022661335127168855,0.015445556537768194,0.0008292153403679993,0.18625098150239902,0.11592475203006125,1,0.24075641700000006,0.0749158160000003,1,0.0017551617063403804,-0.04015280676307036,0.0035369735172413454,2,0
105,20200325_dots_lamin_48h_dish2.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.05245768117241379,0.117672405,0.0007834547727186773,367.97948384666665,19.607476099333333,1.8150877714666669,0.005173901218011,0.014934986739952909,0.0028504964329247127,0.09832366260339244,0.06463250087458836,0,0.26750765600000004,0.0342887799999998,0,-0.002356270380422691,-0.04015280676307036,0.0035369731657397463,1,0
106,20200325_dots_lamin_48h_dish2.sld_-_Capture_9_0_3ser_changed_14h04min,0,pl_1398_chr1,16,0.3,0.08643077751724138,0.211893999,0.0020119605786961424,207.65427607333334,12.37433555,3.0543039472666673,0.0036036793350373354,0.02327828855056629,0.0011798692590049235,0.3520277672275215,0.14044636498457347,1,0.3189958609999999,0.2151260749999997,1,0.0034043609939933208,-0.16238657530589531,-0.0056188917196885475,2,0
107,20200325_dots_lamin_48h_dish2.sld_-_Capture_9_0_3ser_changed_14h04min,1,pl_1398_chr1,16,0.3,0.04880447848275862,0.098594414,0.00037479294470784243,207.65427607333334,12.374335549333333,2.916074416266667,0.007915656762649437,0.007679478530648518,0.002714490658569521,0.35344122741071565,0.24972356862105524,0,0.293011672,0.11339702099999993,0,0.008136889194660735,-0.16238657530589531,-0.0056188915239154405,1,0
108,20200514_ch1_lamA.sld_-_C13_time_00,0,pl_1398_chr1,0,10.0,0.03861059555172413,0.088616187,0.00047523360309689706,418.47777879666666,19.301248545,2.3503239382333336,0.003965065916898633,0.012308372774521367,0.0016870295419273357,0.2820388592198162,0.2518862443109171,0,0.2162550350000001,0.11259761400000023,0,0.002606044479421578,-0.11926265052280319,0.003628486151279198,1,0
109,20200514_ch1_lamA.sld_-_C13_time_00,1,pl_1398_chr1,0,10.0,0.04355412155172414,0.097181786,0.0005691110776379168,418.47777879666666,19.301248543333326,3.851017868466666,0.010170359376522164,0.01306675596618451,0.00264095356705567,0.05868887424393151,0.04646527612478933,1,0.31146018100000017,-0.27950987599999966,1,-0.010547707889655167,-0.11926265052280319,0.00362848638487211,1,0
110,20200514_ch1_lamA.sld_-_C19_time_23,1,pl_1398_chr1,23,0.3,0.09585076941379313,0.256894162,0.003661753420754532,370.61326935333335,16.779670304666663,1.8617872570000003,0.006056608309894831,0.0382026502567396,0.003253115138221633,0.10082911198890754,0.036273740439601056,1,0.282574173,-0.074819639,0,-0.0027012784805339257,-0.203727525072303,-0.0020483636307008003,1,0
111,20200514_ch1_lamA.sld_-_C19_time_23,3,pl_1398_chr1,23,0.3,0.051631569137931016,0.0992382,0.0006025774548516604,370.61326935333335,16.779670305,3.5744275989333327,0.0018140611761433304,0.011670717448890746,0.0005075109583097098,0.09771654581880733,0.06526115938324392,0,0.15797912599999986,0.03309002300000019,1,0.0023503746331479435,-0.203727525072303,-0.00204836353948834,0,0
112,20200514_ch1_lamA.sld_-_C21_time_30,0,pl_1398_chr1,30,0.3,0.0934786334137931,0.215380053,0.0036388893375742903,342.1249656333333,18.436498494,3.2719797356000004,0.012647664908969286,0.0389274982387297,0.0038654472004699065,0.07691982179388124,0.028374480361985033,0,0.42333947100000024,0.2465419889999998,1,0.007502022281646275,0.021000683426028923,-0.006370822402669615,1,0
113,20200514_ch1_lamA.sld_-_C21_time_30,1,pl_1398_chr1,30,0.3,0.11071133841379309,0.256798613,0.0031172184933110705,342.1249656333333,18.436498495333332,2.563324307533333,0.01417011475797423,0.028156271416936537,0.0055280226213787285,0.4117004608008865,0.12823047591352196,1,0.42985176,0.004413274000000023,0,0.0069322719706340396,0.021000683426028923,-0.006370822469410435,2,0
114,20200514_ch1_lamA.sld_-_C7_time_00,0,pl_1398_chr1,0,10.0,0.02927942568965517,0.061060286,0.00021086958104869319,463.32594683666673,18.24567759166667,3.4056504386000004,0.0033840788416671123,0.007201971216368371,0.0009936659392025696,0.25230704188748815,0.2971452690337572,1,0.267470114,0.031414178999999987,0,-0.0011368030642936585,-0.29837168024471666,-0.004532938622914356,1,0
115,20200514_ch1_lamA.sld_-_C7_time_00,1,pl_1398_chr1,0,10.0,0.02714785641379311,0.052506501,0.00016032349110886118,463.32594683666673,18.245677594000004,6.467776585766666,0.004270331797536822,0.005905567226567658,0.0006602472644052582,0.288291143956687,0.3661826472785576,0,0.23361848299999988,0.23361848299999988,1,0.00627075378665184,-0.29837168024471666,-0.004532938242491658,1,0
116,20200514_ch1_lamA.sld_-_C8_time_00,0,pl_1398_chr1,0,10.0,0.053254035793103435,0.088415535,0.00031014351459198244,488.6162293566665,20.64773567366667,4.163926242433333,0.0028845242917661866,0.005823849966919258,0.0006927414473318135,0.21068888149056164,0.1364240988744553,1,0.2389153930000001,0.08148810999999956,1,0.0016268892238042252,-0.3460956550166851,-0.005367231152391499,0,0
117,20200514_ch1_lamA.sld_-_C8_time_00,1,pl_1398_chr1,0,10.0,0.03865583537931035,0.071025897,0.000249927237136539,488.6162293566665,20.647735670666673,3.953554195033333,0.004306196137343559,0.006465446540842494,0.0010891961827039665,0.1009644927100358,0.09006490733463636,0,0.21745207900000008,0.026526254000000193,0,0.005159177393770861,-0.3460956550166851,-0.005367231132369305,1,0
118,20200514_ch1_lamA.sld_-_C9_time_00_3to9noco2,0,pl_1398_chr1,0,10.0,0.23789755913793098,0.646804852,0.02172655182690126,417.96244811,17.505703845000006,3.2920342836666667,0.06549280504328035,0.09132734234698217,0.0198943265470293,0.2388370475773244,0.03461893552473157,1,0.9420858279999997,-0.07622307200000034,0,-0.019760685260511678,-0.05766989924360426,0.0011530632102335593,2,0
119,20200514_ch1_lamA.sld_-_C9_time_00_3to9noco2,1,pl_1398_chr1,0,10.0,0.1812649257931034,0.390083175,0.009852741547971089,417.96244811,17.505703844333336,3.919162219833335,0.05789170122153253,0.05435547723786924,0.014771448073408508,1.467832723521101,0.2792317448026306,0,0.9401830120000003,0.5242687620000002,1,0.01996065119443826,-0.05766989924360426,0.001153062071190206,2,0
120,20200521_ch1_lamA.sld_-_Capture_1,15,pl_1398_chr1,0,10.0,0.1110184394137931,0.241767164,0.0030478298132407783,305.5083770866667,14.942762033333333,6.169839531466664,0.009029407534187777,0.02745336566910984,0.001463475263519755,0.18927892926947368,0.058790770834515484,1,0.35673792399999993,-0.12820150500000072,1,-0.0065697674264738656,0.03302852836485004,0.00012354235817575086,1,0
121,20200521_ch1_lamA.sld_-_Capture_12,11,pl_1398_chr1,12,0.3,0.04040396096551725,0.096649102,0.0005715142736796773,250.47265818333335,13.947065425333331,4.466608732733334,0.002373417369118366,0.014145006084117248,0.0005313689895702947,0.04651222095838786,0.03969585282960483,1,0.20750479300000002,-0.05863909999999972,1,-0.0008250462665183538,-0.028506265027808786,-0.003212102046718582,1,0
122,20200521_ch1_lamA.sld_-_Capture_13,8,pl_1398_chr1,16,0.3,0.13623801689655174,0.333434914,0.004920427873809369,362.16504528666667,17.37704256666667,1.4461980671,0.009508423833577563,0.03611640851720228,0.006574772882005301,0.19135022099630467,0.04843202824686889,1,0.41440788100000003,-0.09677010500000005,1,0.0025888058996662933,-0.10390221196885474,0.0006878718976640832,2,0
123,20200521_ch1_lamA.sld_-_Capture_17,1,pl_1398_chr1,30,0.3,0.08722951292307692,0.202273468,0.0026923068521341586,257.2380018555555,13.967379025555553,3.150701968962963,0.0034419967855665494,0.03086463241527396,0.0010924539418431457,0.14776781750008197,0.06515429704587332,1,0.22986824500000003,0.046947826999999887,1,0.0002744597816783079,-0.025466070597362403,0.001113387313809152,2,0
124,20200521_ch1_lamA.sld_-_Capture_5,0,pl_1398_chr1,0,10.0,0.09514281317241378,0.185472101,0.0018942792104397353,361.61863478000004,16.661064263333333,2.7275381313,0.003149237297637661,0.019909850752541893,0.0011546079820107485,0.4465882759434373,0.1618576874984871,1,0.21509736899999998,-0.09821033699999981,0,0.0013247758164627397,-0.22736987951056636,0.0008998768987764437,1,0
125,20200521_ch1_lamA.sld_-_Capture_5,1,pl_1398_chr1,0,10.0,0.03295226913793103,0.093955302,0.0003529269770776064,361.61863478000004,16.661064262000004,4.581943864866665,0.002092120237500267,0.010710248074277704,0.0004566010189566449,0.35588520339567514,0.3724145221684307,0,0.19293597099999982,0.09159003399999932,1,0.0010018284404894227,-0.22736987951056636,0.0008998771301446061,1,1
126,20200521_ch1_lamA.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.024507401413793102,0.053343501,0.00014366704745216735,373.1439887233334,17.691268601,3.6880573057333335,0.0036410940516025743,0.005862190161512169,0.0009872661267877395,0.12456851159744528,0.17527219000606645,1,0.2310304129999996,-0.16980661900000005,0,-0.005740556775528361,-0.11665300878754188,0.001888216015572864,1,0
127,20200521_ch1_lamA.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.02276377306896552,0.05783056,0.00015521139047588312,373.1439887233334,17.691268600333338,4.345750824133334,0.0014102916475785164,0.006818350807032385,0.00032452197667356335,0.04394683130939343,0.06657103686611505,0,0.16345522800000012,-0.08680821000000005,1,-0.0021794563684093445,-0.11665300878754188,0.001888215895439375,2,0
128,20200521_ch1_lamA.sld_-_Capture_7,0,pl_1398_chr1,0,10.0,0.071817272,0.171880832,0.0014166870217114463,426.31903244000006,17.829985116000003,3.4854389821666656,0.0031155434484566305,0.019726271720700368,0.0008938740469700905,0.1570002651815857,0.07538301159143006,1,0.24542751600000035,-0.034501258000000146,0,-0.001181325214015575,0.02104491434927688,0.009467009103448257,1,0
129,20200521_ch1_lamA.sld_-_Capture_7,1,pl_1398_chr1,0,10.0,0.035525956448275865,0.072864374,0.00034134581266511403,426.31903244000006,17.829985111000003,5.361352037533333,0.002486237243177246,0.00960834969108003,0.00046373325716569084,0.1736488300187068,0.16854973909058082,0,0.1699061309999994,0.06141902300000002,1,0.00350251124716351,0.02104491434927688,0.009467008349276987,1,0
130,20200828_ch1_laminA.sld_-_Capture_1,0,pl_1398_chr1,0,10.0,0.060663622103448264,0.134244834,0.0010218595021983788,406.1953115266667,17.815130791333335,2.285907240666667,0.00345316939815634,0.016844683300575515,0.0015106340872997322,0.30344093820047835,0.17248361150871558,1,0.23132462600000014,-0.014279582999999985,0,0.00018191596040044263,-0.22893475007786387,-0.014343120573971063,1,0
131,20200828_ch1_laminA.sld_-_Capture_1,1,pl_1398_chr1,0,10.0,0.04500680848275863,0.146059116,0.0009160045283726544,406.1953115266667,17.815130791333335,7.927270321000003,0.003031706425754115,0.020352576848979655,0.0003824401468589851,0.13504880029091154,0.10347001574726612,0,0.25432055899999995,-0.04225315299999988,1,0.0013943938843159114,-0.22893475007786387,-0.014343120573971063,1,1
132,20200828_ch1_laminA.sld_-_Capture_12,0,pl_1398_chr1,11,0.3,0.03763809213793104,0.088189458,0.000507344576552627,224.17022503000004,16.450818476000002,3.7873673230333322,0.001087653869679303,0.013479550841561749,0.00028717939848733567,0.03140000727052306,0.02876763432719696,0,0.14594451399999997,0.03278346500000007,1,0.0016644937132369308,-0.24582955406006687,-0.14352576848498327,1,0
133,20200828_ch1_laminA.sld_-_Capture_12,1,pl_1398_chr1,11,0.3,0.05416279410344829,0.108663244,0.000683397115566751,224.17022503000004,16.450818476000002,1.0626095779666669,0.001903222210897406,0.012617464199898844,0.0017910832448351116,0.19590746452942115,0.12472454427769751,1,0.17909494300000006,0.12570966499999991,0,0.00357026192858732,-0.24582955406006687,-0.14352576848498327,1,0
134,20200828_ch1_laminA.sld_-_Capture_14,0,pl_1398_chr1,17,0.3,0.034408043965517235,0.080855091,0.00027627237178564186,250.39632981333338,17.241525446666664,2.593168025966666,0.004416398957986494,0.008029296058285505,0.0017030901637544967,0.27424469368095716,0.2748401968063825,0,0.24760002700000028,0.06057123800000008,1,0.0038094551806451653,-0.2953548067630701,0.040765942602892145,1,0
135,20200828_ch1_laminA.sld_-_Capture_14,1,pl_1398_chr1,17,0.3,0.04006901224137931,0.101227947,0.00045259361901749145,250.39632981333338,17.241525446666664,0.9838178467999998,0.001091406533113141,0.011295352535546097,0.001109358339720191,0.2128719362669587,0.18319422378552963,1,0.12828412099999997,0.029338535999999915,0,0.0008825799786429354,-0.2953548067630701,0.040765942602892145,1,0
136,20200828_ch1_laminA.sld_-_Capture_15,0,pl_1398_chr1,24,0.3,0.03731335068965517,0.090138712,0.0004447392287476113,227.30997158,20.990527711666665,2.9923806848333334,0.004145287242616621,0.011919037570402696,0.001385280710982634,0.1445727965961996,0.1336054992650912,0,0.203746518,-0.01248954400000013,1,0.0023547912985539487,0.023360190478309454,-0.04195713544605115,1,0
137,20200828_ch1_laminA.sld_-_Capture_15,1,pl_1398_chr2,24,0.3,0.05534514772413792,0.104099563,0.0005228629969150564,227.30997158,20.990527711666665,1.9772217166333335,0.008122943977262854,0.009447314144344002,0.004108261561629012,0.2031535908309307,0.1265747138388084,1,0.31898736400000005,-0.2695261520000001,0,-0.008761738535038933,0.023360190478309454,-0.04195713544605115,1,0
