,Unnamed: 0,file,particle,t_guide,t_time,t_serum_conc_percent,f_mean_diff_xy_micron,f_max_diff_xy_micron,f_var_diff_xy_micron,f_area_micron,f_perimeter_au_norm,f_min_dist_micron,f_var_dist_micron,f_Rvar_diff_xy_micron,f_Rvar_dist_micron,f_total_displacement,f_persistence,f_fastest_mask,f_min_dist_range,f_total_min_dist,f_most_central_mask,f_slope_min_dist_micron,f_slope_area_micron,f_slope_perimeter_au_norm,f_outliers2SD_diff_xy,f_outliers3SD_diff_xy,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
77,77,20200325_dots_lamin_48h.sld_-_Capture_16,0,pl_1398_chr1,16,0.3,0.0394146156551724,0.076719639,0.000329416821033,224.7394883533334,14.442514184666669,2.364042518966666,0.0022644497974877,0.0083577326724449,0.0009578718569231,0.1210244590049146,0.1058809565359382,1,0.2183108150000001,0.073243562,0,-0.0006955034596218,-0.0589373529254726,0.0006039852413793,1,0,-1.8691586811784902,-1.2469055505567452,-0.41812904906008136,0.10251262405799991,-0.026391804345077808,-0.26902772483909404,0.10620690966879308,0.32023281990874053,-0.06659635264905647,-0.33881416314272483,-0.32908594271333164,-0.07571810110567659,0.011875632241256592,0.026534300316604982,-0.20485397739569622,0.036854725690095604
78,78,20200325_dots_lamin_48h.sld_-_Capture_16,1,pl_1398_chr1,16,0.3,0.0258101046896551,0.070414333,0.0002235159001913,224.7394883533334,14.442514185333335,3.5017594560333327,0.00199810001861,0.0086600152490238,0.000570598878563,0.0265479756206574,0.0354685672996127,0,0.1624428599999996,0.0200991529999998,1,3.596561134593995e-05,-0.0589373529254726,0.0006039849432702,1,0,-2.3053886402603356,-0.943303032377677,-1.1317950011476443,-0.43380173061000565,-0.04945274067364446,0.20853639299688573,-0.1535842962461817,0.5882867496319675,0.08050993032344042,0.03649402200078484,-0.10393473897733413,0.15086433491714335,0.24780104974621417,0.13512746172271015,-0.1147580234622526,0.18436820298524245
79,79,20200325_dots_lamin_48h.sld_-_Capture_18,0,pl_1398_chr1,24,0.3,0.0663828236206896,0.110643859,0.0005462718689303,229.79087183666672,13.282505924333332,5.424785449799999,0.0352351681508544,0.0082291146886397,0.0064952187467899,0.313526483094782,0.1628622804526431,1,0.593338363,-0.5719398890000003,1,-0.0195059092160177,-0.4015524656952167,-0.0106215963359287,0,0,2.253053106577232,0.6589772779115664,-3.3381670862493085,4.281974676524795,-0.8645454875526497,1.586668966034687,0.32707586367076763,0.8467146097163193,-0.9755720418590738,-0.3651374766290052,-0.01721404424172871,-0.2052130560244672,-0.17498997854009032,0.3436565433148041,0.08567055030840708,-0.0769407530101755
80,80,20200325_dots_lamin_48h.sld_-_Capture_18,1,pl_1398_chr1,24,0.3,0.0347870257241379,0.086693808,0.0004748583065774,229.79087183666672,13.282505924666664,2.749943387633333,0.0033961299286873,0.0136504428502475,0.0012349817614282,0.5442224063576308,0.5394623278005499,0,0.2451943820000002,0.1154867840000002,0,0.0039479572282536,-0.4015524656952167,-0.0106215961779755,3,0,-1.2376102138723197,-1.5081860308596287,3.5607262525181174,3.8906402991374645,-0.501923050704245,0.35679342711164796,0.25023468520685743,-0.8233059555660814,1.022686077376142,-0.6232409950244538,0.45891419744529877,-0.29662380691760504,-0.6078727603522627,-0.16289759578170634,0.001762638444886925,-0.2024858415090317
81,81,20200325_dots_lamin_48h.sld_-_Capture_19,0,pl_1398_chr1,28,0.3,0.0244822094827586,0.066025632,0.0002609057009133,225.79940133333332,13.301930806666665,2.9148795840999995,0.0017868979547693,0.0106569507583505,0.0006130263371826,0.1397779690075949,0.1968747947023952,0,0.1631919279999998,-0.0810278429999997,0,-0.0036074636206896,-0.1269954903225808,-0.0038816716751946,1,0,-1.9834359987074002,-0.9956975094965722,-0.658140090167952,1.3533561904394573,-0.05367890977478094,0.06844235638085316,0.05884184593695193,-0.32516591798556066,0.5541421341697905,-0.3484998177579153,0.10958082145890063,0.1381700776821965,-0.16590693041023818,0.08322606589657305,-0.06893877614669279,0.003920250060585066
82,82,20200325_dots_lamin_48h.sld_-_Capture_19,1,pl_1398_chr1,28,0.3,0.0250814401034482,0.055314084,0.0002148902664887,225.79940133333332,13.30193080633333,4.434737601633334,0.002912828320295,0.0085677004830039,0.0006568208949323,0.0102295598727002,0.014063923061488,1,0.1788287430000004,0.1287871150000006,1,0.0033180829862068,-0.1269954903225808,-0.0038816717352614,1,0,-2.4894599377003375,-1.1543195086534594,-0.6825713247991231,-0.7859594673799243,-0.09575975878694756,0.926918578009174,-0.35165678946435497,1.197714505405882,0.08613864852860974,0.20146828567354058,-0.20231646125024771,0.25921119478693294,0.15506530288281242,0.14980278879510572,-0.26511973110190046,0.11507140558537242
83,83,20200325_dots_lamin_48h.sld_-_Capture_20,0,pl_1398_chr1,32,0.3,0.024069636275862,0.060518336,0.0001631827418612,174.29444043000004,11.888942022333335,2.3141377927,0.0022206867112792,0.0067796097951401,0.0009596173219609,0.062293086128819,0.0892426220362968,0,0.178760896,0.0237969019999999,0,-0.0016292060936596,-0.0631393180645163,-0.0015587695150167,2,0,-2.2884489357874207,-1.778248188822169,-1.0995752407583226,0.32258033910621225,0.03180595410941167,-0.06779917847607188,0.01325394648303039,0.3811493848964168,0.1024195761659428,-0.28591418009966096,-0.2328507510613997,0.1735223895517777,-0.11111388544959519,0.15917048526614933,-0.22560895951114426,0.16646508640782184
84,84,20200325_dots_lamin_48h.sld_-_Capture_20,1,pl_1398_chr1,32,0.3,0.0284002418620689,0.069586255,0.0001953004592535,174.29444043000004,11.888942023666669,3.3376251541,0.0011198781627657,0.0068767181702901,0.0003355314365934,0.0485434799747265,0.0589401002535981,1,0.1307963079999998,-0.0192651869999997,1,-0.0013414397078976,-0.0631393180645163,-0.0015587696173526,2,0,-2.3984210721487917,-1.5286994286111892,-1.3772391451460344,0.049772058945919254,-0.07236576292920253,0.3641933253789207,-0.21165489260589138,0.21547545728714493,0.1686933405287616,0.10174263303738922,-0.23313859371499482,0.1641911538137104,0.017897138192052475,0.2729095894995647,-0.05242628014508703,0.17664852403541578
85,85,20200325_dots_lamin_48h.sld_-_Capture_21,0,pl_1398_chr1,38,0.3,0.0390648823793103,0.092174733,0.0004079679924104,216.24555867,17.339563968999997,1.615060671266667,0.002727852504777,0.0104433436775568,0.0016890093067758,0.1224564541986209,0.1080928981348473,1,0.1671812269999999,0.1170532239999999,0,0.004179720392436,0.1156326389988875,-0.0018134804293659,1,0,-1.9940101228593894,-1.3037438637332879,0.1759917487019617,-0.6771919170254823,0.10920066799533305,-0.8338705016961944,0.8901584870645652,0.28634437496150683,-0.017015539311599766,-0.21217824881171604,0.1282793778030356,-0.22909765467340462,0.41636052217721986,0.04154966437707154,0.18316055680018672,0.04530463988594045
86,86,20200325_dots_lamin_48h.sld_-_Capture_21,1,pl_1398_chr1,38,0.3,0.0302385721034482,0.057254722,0.0002057185133973,216.24555867,17.339563968999993,3.3854310591,0.0023659272861648,0.0068031821308754,0.0006988555504048,0.0313067231391427,0.0357008318223039,0,0.1866868059999999,0.0527007000000003,1,-0.0005370652380422,0.1156326389988875,-0.0018134805628476,0,0,-2.3336842363701282,-0.6239605096848247,-1.0924042776196188,-0.8186017730898902,-0.18911190896368624,-0.06479939517274498,0.6742145933060288,0.5146096298010988,-0.012090020735722228,-0.22115723479148347,-0.23477248837687206,-0.22347054243792205,0.6479175800469126,0.019478329067001705,-0.07941861087210189,0.045199608834403514
87,87,20200325_dots_lamin_48h.sld_-_Capture_3_10ser,0,pl_1398_chr1,0,10.0,0.0279725356551724,0.067704205,0.0002608975101657,245.4633238433333,15.36165390366667,4.788923344899999,0.0062798062203054,0.0093269167079418,0.0013113190101472,0.2517876881739571,0.3103878097428962,0,0.297784966,0.0869723760000003,1,0.0065114972731924,-0.0404761528587317,-0.0064242049321468,1,0,-1.7865806236979982,-0.8181145661463295,1.561482351135407,1.1859118887713225,-1.1727283378175772,0.9253822020909199,0.9485223117258909,0.23952699839937344,0.5359212161733912,-0.200381157975136,0.739361443819234,-0.44544105747882373,-0.18937290950017996,-0.2039161848622533,-0.14656365165507373,-0.017480851165440483
88,88,20200325_dots_lamin_48h.sld_-_Capture_3_10ser,1,pl_1398_chr1,0,10.0,0.0374035117142857,0.071826548,0.0004049044975807,245.49536504827583,15.366066860344832,2.517588916999999,0.0099613366248223,0.0108253070105732,0.0039566970435715,0.4239133514110693,0.4047684791215185,1,0.3301905840000003,0.3004219450000001,0,0.0076541037581253,-0.0378523119391634,-0.0061286616075384,0,0,-1.1861821879387655,-1.6706814985880847,3.204697303295821,1.7297049162374427,-1.0322225857549965,-0.11453370551511963,1.5381453421029176,0.46277668436932995,0.5287844019061565,-0.7194071368469885,0.1911442884953932,-0.33662752973375126,-0.3806614508704779,-0.278108219557758,-0.06925131909083258,-0.2110177109054311
89,89,20200325_dots_lamin_48h.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.0684617271724138,0.133721652,0.0011781568549604,364.54493614666666,18.192887619333337,2.9988689199,0.0058972398169259,0.0172089852771808,0.0019664880241322,0.1125004400831701,0.0566641491579614,1,0.2324274210000001,0.0733623179999996,1,0.0050745057038932,-0.1089537236484987,-0.0047022372992213,0,0,-0.8424615806790465,-0.18105635016850333,0.3292951334365202,-1.0747435784482413,0.49411441438665765,-0.07506341028316024,0.014423270406646208,0.6282015279701956,-0.2738876942617219,0.23842185545331707,0.2360208533556835,-0.09447115854356293,0.023432866229405658,0.13346740520432543,0.09894636553535813,-0.12786232459816735
90,90,20200325_dots_lamin_48h.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.0396356631034482,0.102984473,0.0005234918611664,364.54493614666666,18.192887619,2.3945806325666665,0.0023008341712348,0.013207596900804,0.0009608505723061,0.1062560958084233,0.0924420841446694,0,0.2103356769999997,-0.092622258,0,0.0006735070035595,-0.1089537236484987,-0.0047022373325918,2,0,-1.4724603022267484,0.13894787828761146,-0.4512314757973027,-0.03845576359335073,0.6117628698241472,-0.47367209805870447,0.14900191383026265,0.08412308361356645,-0.1991788402288278,0.03351655022610318,0.48266151085077097,0.05269193906030385,0.06519670922516617,0.08255374708522108,-0.11659439186029545,0.12806210190218326
91,91,20200325_dots_lamin_48h.sld_-_Capture_8,0,pl_1398_chr1,0,10.0,0.0391700836206896,0.087968462,0.0004440046057085,260.7621325466667,13.75921538766667,3.2186174273000008,0.0027461355010715,0.011335298898215,0.0008532034524448,0.0812534950881117,0.0715302189636075,1,0.213878604,-0.1334095629999998,0,-0.0028928746912124,0.021162356707453,0.0028033448921023,2,0,-1.5827502880606137,-0.7475429479689141,-1.558502312478499,0.06762712992114951,-0.2943963060762575,-0.019692435475233815,0.1315942523528574,-0.1862107410130647,-0.07121904229622435,0.05383377063223984,0.11314128483374895,0.18610431401820843,-0.09337895744218278,0.11758368474437901,-0.1875546844034159,0.0878922694456851
92,92,20200325_dots_lamin_48h.sld_-_Capture_8,1,pl_1398_chr1,0,10.0,0.0294455576206896,0.062262175,0.0002237903228885,260.7621325466667,13.759215386333334,4.743673090533334,0.0006961071446061,0.0076001387296314,0.0001467443332035,0.0138230536103595,0.0161877396647418,0,0.1088744750000003,-0.0132702049999995,1,0.0010841265076752,0.021162356707453,0.0028033449098998,2,0,-2.5858822395850205,-0.6695942834127916,-1.3405641466968328,-0.8250472357367765,-0.47951854685366224,0.6260201228196692,-0.10697362646388016,0.36651342262749703,0.22576953062316799,0.5239000145696724,-0.11543213164219582,0.2565105714950505,0.11075680913140715,0.3248037467729312,-0.05106775058567957,0.11608265077735289
93,93,20200325_dots_lamin_48h.sld_-_Capture_9,0,pl_1398_chr1,0,10.0,0.0806379154827586,0.158802527,0.0014321373685903,270.04859741666667,14.278888117999998,3.4794697516666675,0.0032699502354553,0.017760099080148,0.0009397840673536,0.174394451934796,0.0745753626548148,1,0.2606041159999996,0.191919516,0,0.0021611609388209,-0.1054152246718573,-0.0023884865717463,1,0,-0.6442825574285925,-1.2144041043160865,0.43228403435373297,-0.9373232833455216,0.008754195873489178,0.4932435227458257,-0.38333223234787506,0.2094790697398446,-0.1707396654404411,-0.08962907710384015,-0.6196360033543928,-0.10829757967033762,-0.1511639321909215,-0.07791899649727967,0.024387108413302567,-0.09701114105291853
94,94,20200325_dots_lamin_48h.sld_-_Capture_9,1,pl_1398_chr1,0,10.0,0.0555808837916666,0.117973532,0.0008848933578688,270.43741500000004,14.278522474,3.8244276079600006,0.0042494410744925,0.0159208220075387,0.0011111312620084,0.0981899745513861,0.0736089219987268,0,0.262343773,-0.1356034690000003,1,-0.0036464734184615,-0.0695234989999996,-0.0041398730692307,1,0,-0.8550038463019458,-0.49419221655229423,-1.3992750775835545,0.1050665804667342,-0.03253169873422918,0.5050371351909301,-0.08716788592244469,-0.19446970873804795,-0.08362975654340665,0.021190673918308627,0.07947924203759298,0.06488667332194334,-0.07198498405964134,-0.027229385921041564,-0.13004731882784792,-0.02988522009900168
95,95,20200325_dots_lamin_48h_dish2.sld_-_Capture_11,0,pl_1398_chr1,24,0.3,0.0556099154482758,0.116710598,0.0010840597657808,200.02509644666668,13.688600226666669,0.3621188012666667,0.0013244777225061,0.0194940013312758,0.0036575778939762,0.1600105998105056,0.0992198395832753,1,0.165294624,0.02538546,0,-0.001691458654505,0.1054564054727472,-0.0063616714215795,0,0,-1.0140450934392982,-2.048191643660309,-0.6423112482618543,-0.22643199594916702,0.6578685765437982,-1.0984578983619184,0.7392041517148283,-0.45268665147992265,0.15016206167536042,-0.2405014881804397,-0.22972301407543222,0.3528135261512613,0.03643277052735163,-0.051856404359055364,0.05993288405589874,-0.18776995023793275
96,96,20200325_dots_lamin_48h_dish2.sld_-_Capture_11,1,pl_1398_chr1,24,0.3,0.036273669275862,0.07919236,0.0004018901892481,200.02509644666668,13.688600226333335,2.6468293717666667,0.0052226452114196,0.0110793916709051,0.0019731703400033,0.064576111481794,0.0613878471448496,0,0.3133485679999999,-0.2065198309999996,1,-0.006366927937486,0.1054564054727472,-0.0063616710901001,1,0,-1.168505523790635,-0.9976761394482001,-2.341327123688118,0.4040293767472815,-0.10738952220119628,-0.007985990095343721,0.7934597790191891,-0.1634505275496743,-0.33020898561799134,-0.32398609197242856,0.1631815609564209,0.054700444016881525,0.07397732891483533,-0.12483252257098695,-0.4143168066409002,0.09330830554074092
97,97,20200325_dots_lamin_48h_dish2.sld_-_Capture_13,0,pl_1398_chr1,31,0.3,0.0430584458620689,0.077868308,0.0003439568906904,272.78567758,14.702350550333335,3.4522287173999997,0.0047763455707594,0.0079881399294406,0.0013835542085278,0.2525894163738307,0.202282727594506,0,0.231070861,0.207203105,1,0.0064139843652947,-0.0541939346829806,-0.000303517759733,0,0,-1.848667651083307,-1.2208098830399217,1.4457001065365611,0.22091439907417643,-0.6885334632334256,0.2191079134631371,0.49000694083711394,0.5089685779599001,0.09247953429195045,-0.03510141839571153,-0.10780602423533629,-0.14220121273123495,-0.22135293708257722,0.09650324805415518,-0.08954644179540322,-0.02821642606373676
98,98,20200325_dots_lamin_48h_dish2.sld_-_Capture_13,1,pl_1398_chr1,31,0.3,0.055732579137931,0.119887607,0.0007978186647425,272.78567758,14.702350552000004,2.2339933179,0.0016533538954625,0.0143151219104373,0.0007400890066299,0.1324944147830214,0.0819767000598578,1,0.1536265089999999,0.044043727,0,0.0025222797657397,-0.0541939346829806,-0.0003035177174638,1,0,-1.5185463705394566,-1.1686819489653777,-0.1369748819672991,-0.5263580344590768,0.2912130781936902,-0.33255569704911636,-0.10555562709209837,-0.03614407571497285,-0.08971077337129353,0.12302268036243132,-0.01198783142101861,0.10939121855944277,-0.08486747197858796,0.23841560827995506,0.12961607562042435,-0.006883139856267538
99,99,20200325_dots_lamin_48h_dish2.sld_-_Capture_14,1,pl_1398_chr1,35,0.3,0.0763953449655172,0.239563083,0.0018014281135111,200.15627153333332,12.254358336,1.9805249237333336,0.0211969105977417,0.0235803387539421,0.0107026729851928,0.3288911986842254,0.1484524459156049,1,0.4498214010000001,-0.368855779,1,-0.0146809067452725,-0.1206872004894324,-0.0010417218286985,1,1,2.6706447157118656,-1.138158028602021,-2.3459107985418512,2.3968030583707143,-0.15498085446043197,-0.43873558185609624,0.5809912106083613,-0.24525328967915824,-0.1170643670464229,-0.03773652898566315,-0.2034944413555714,0.32304608210534225,-0.2641988279405736,-0.43531353974024656,0.40950677456034207,0.3863254160860708
100,100,20200325_dots_lamin_48h_dish2.sld_-_Capture_1_dish2_ser10,0,pl_1398_chr1,0,10.0,0.0586030757931034,0.154550976,0.0010191962633929,277.7333093333333,15.607550061666666,6.3350125027666655,0.025455754905152,0.0173915148582171,0.0040182643513386,0.3727946133947032,0.2193568595984117,0,0.643257857,0.00571797,1,0.0064520952389321,0.1271541129254725,0.0762454907608454,2,1,1.1354197221912954,-0.2886332738535079,0.8561235085727714,0.25863923222324825,-5.1578270458098645,-0.37372529742809096,-0.1658281229705729,1.208559196317665,-0.6925049082200678,0.016622520938493236,1.0746866690981676,-0.35796194442517015,-0.04203121908978674,-0.3817496862873915,-0.27337676940809646,0.23339960757055458
101,101,20200325_dots_lamin_48h_dish2.sld_-_Capture_1_dish2_ser10,1,pl_1398_chr1,0,10.0,0.1133498148965517,0.20967173,0.002206920046581,277.7333093333333,15.607550061333336,2.4146461042666663,0.0159109757385823,0.0194699925059004,0.0065893613604361,0.5611950998453683,0.1707241885197853,1,0.4506642959999998,-0.4156529719999997,0,-0.0122318650860956,0.1271541129254725,0.07624549076307,1,0,2.6668177761479877,-0.12164852184021326,-1.6110175360204115,1.704462951160863,-3.4015242365123095,-2.6385124883501923,-0.3930008522587982,-1.5143790124494545,-0.8317804580191543,0.5671175497537,-0.3816737591128823,-0.27039694441002843,0.1613416968417102,0.1075401979084772,0.07538703704472367,-0.07262385752930235
102,102,20200325_dots_lamin_48h_dish2.sld_-_Capture_3,0,pl_1398_chr1,0,10.0,0.0743001011724138,0.203434267,0.0019896156770808,436.9069643966666,19.38420422033333,6.350653413466666,0.0629461004827858,0.026778101855661,0.0099117518127044,0.5576583628652126,0.2588098591530541,0,0.7852661579999998,0.0541277639999995,1,-0.0086096844600667,-0.5526631289210233,0.0794392905428253,2,0,4.819169061215301,1.6849029573205152,1.0471777676278438,2.9294306561829244,-4.654622452605812,-0.45722704837622297,-1.2646696801180561,3.705902692534498,-0.7050984209765836,-1.3676594931008141,-0.13352970885262572,0.48273578454969535,0.09676832624949082,0.32432786770161665,0.8662595847733585,-0.07530568633073047
103,103,20200325_dots_lamin_48h_dish2.sld_-_Capture_3,1,pl_1398_chr1,0,10.0,0.1010504597241379,0.223314801,0.0036703199004289,436.9069643966666,19.384204217,4.856928855333334,0.0093430872096374,0.0363216546510401,0.0019236615334354,0.5319355707591479,0.1815192720381556,1,0.3289110019999999,0.14272083,0,-0.0025395030909899,-0.5526631289210233,0.0794392905027808,1,0,1.9736769042021984,1.0332733031331363,2.0465222050503433,0.3928842528884119,-2.517101227837751,-1.336088582700194,-3.383120449098999,-0.04438838086202889,0.3703763360630633,0.07619886817930568,-0.7807166526623429,0.32687237476951286,0.646015357042736,0.022107916856246898,-0.023366233374372797,-0.2668082128459834
104,104,20200325_dots_lamin_48h_dish2.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.0554018665172413,0.118420517,0.0008557126615899,367.97948384666665,19.60747610266667,2.732864917466665,0.0022661335127168,0.0154455565377681,0.0008292153403679,0.186250981502399,0.1159247520300612,1,0.240756417,0.0749158160000003,1,0.0017551617063403,-0.0401528067630703,0.0035369735172413,2,0,-1.145978688592252,0.1542652737814457,0.5171437805906437,-0.5288255851801029,0.03507064432207978,-0.6024717114794631,0.22517678936906246,0.06401013248058313,-0.16025417471880773,-0.20461372274001483,-0.007284796927403955,-0.14621799603886076,0.270484819856259,-0.10137336151643435,-0.05580616923883121,-0.04286170050787407
105,105,20200325_dots_lamin_48h_dish2.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.0524576811724137,0.117672405,0.0007834547727186,367.97948384666665,19.607476099333333,1.8150877714666669,0.005173901218011,0.0149349867399529,0.0028504964329247,0.0983236626033924,0.0646325008745883,0,0.267507656,0.0342887799999998,0,-0.0023562703804226,-0.0401528067630703,0.0035369731657397,1,0,-0.8385831198004562,0.15126785248649205,-0.47935155367372967,-0.5382311705166889,0.42455652453252896,-1.0752016350392373,0.3122422769608341,0.5026207302631533,-0.21374058625246817,-0.43417938261369315,-0.19784335492886213,-0.04073818925957753,0.19480889342835248,-0.19956027563930442,-0.07930433616074256,-0.0004149764126536066
106,106,20200325_dots_lamin_48h_dish2.sld_-_Capture_9_0_3ser_changed_14h04min,0,pl_1398_chr1,16,0.3,0.0864307775172413,0.211893999,0.0020119605786961,207.6542760733333,12.37433555,3.0543039472666678,0.0036036793350373,0.0232782885505662,0.0011798692590049,0.3520277672275215,0.1404463649845734,1,0.3189958609999999,0.2151260749999997,1,0.0034043609939933,-0.1623865753058953,-0.0056188917196885,2,0,0.19359610982564976,-2.0422761032234655,1.348801434596261,-0.2730211215434086,-0.06015042591199606,0.6816221673798288,-0.4637113368824582,-0.312851450750449,-0.27899770041595756,-0.13555853306243432,-0.567584465991179,0.019299731511271342,-0.0938799457545027,-0.22054955541508628,0.023492053751262475,0.14110570520785382
107,107,20200325_dots_lamin_48h_dish2.sld_-_Capture_9_0_3ser_changed_14h04min,1,pl_1398_chr1,16,0.3,0.0488044784827586,0.098594414,0.0003747929447078,207.6542760733333,12.374335549333331,2.916074416266667,0.0079156567626494,0.0076794785306485,0.0027144906585695,0.3534412274107156,0.2497235686210552,0,0.293011672,0.1133970209999999,0,0.0081368891946607,-0.1623865753058953,-0.0056188915239154,1,0,-1.220240917823276,-1.9652291512219502,1.6841135842909358,1.230257342237537,-0.5703182500994677,0.4040218476306167,0.4617303981559555,0.4394211644945038,-0.22618103591473432,0.2760408199259142,0.3089108605932213,-0.2356001536907085,-0.4193934305008533,0.1589958176670966,-0.10848411736542235,0.09682336852906676
108,108,20200514_ch1_lamA.sld_-_C13_time_00,0,pl_1398_chr1,0,10.0,0.0386105955517241,0.088616187,0.0004752336030968,418.47777879666666,19.301248545,2.3503239382333336,0.0039650659168986,0.0123083727745213,0.0016870295419273,0.2820388592198162,0.2518862443109171,0,0.2162550350000001,0.1125976140000002,0,0.0026060444794215,-0.1192626505228031,0.0036284861512791,1,0,-1.4443666410052673,0.23074552515981742,1.636567664324836,0.7496148302127931,-0.16314771692547567,-0.8769755314524748,0.5180148630194085,0.09639198034019403,0.2804159532980547,-0.3812810010886062,0.10666814389179212,-0.009377057654606811,-0.15803014276248478,-0.012168365457489281,-0.030278825799873243,-0.056951950934482555
109,109,20200514_ch1_lamA.sld_-_C13_time_00,1,pl_1398_chr1,0,10.0,0.0435541215517241,0.097181786,0.0005691110776379,418.47777879666666,19.30124854333333,3.851017868466666,0.0101703593765221,0.0130667559661845,0.0026409535670556,0.0586888742439315,0.0464652761247893,1,0.3114601810000001,-0.2795098759999996,1,-0.0105477078896551,-0.1192626505228031,0.0036284863848721,1,0,-0.41260574865471866,1.4913716053954458,-2.3441043295722177,0.5925293157065079,0.021977149753625184,-0.25358704855741776,0.08944236589195033,0.30994485955304873,-0.21692850534682045,-0.2507274752656828,0.016318783107547145,0.12863903009431096,0.13532259528656831,-0.025105192324702635,-0.16193757194103936,0.03061039192978586
110,110,20200514_ch1_lamA.sld_-_C19_time_23,1,pl_1398_chr1,23,0.3,0.0958507694137931,0.256894162,0.0036617534207545,370.61326935333335,16.779670304666663,1.8617872570000005,0.0060566083098948,0.0382026502567396,0.0032531151382216,0.1008291119889075,0.036273740439601,1,0.282574173,-0.074819639,0,-0.0027012784805339,-0.203727525072303,-0.0020483636307008,1,0,1.468996588830884,-0.3428496677625489,-0.6290745425749534,-1.0919728534867938,1.2294946804145745,-0.44748426282497683,-0.9181929498581205,-0.43448878242300465,0.19121528800096838,-0.21963094037117603,0.33187258641068373,0.3698219659262815,-0.10534763963318114,-0.12280033017138252,0.17371605571800783,-0.027904320850702703
111,111,20200514_ch1_lamA.sld_-_C19_time_23,3,pl_1398_chr1,23,0.3,0.051631569137931,0.0992382,0.0006025774548516,370.61326935333335,16.779670305,3.5744275989333327,0.0018140611761433,0.0116707174488907,0.0005075109583097,0.0977165458188073,0.0652611593832439,0,0.1579791259999998,0.0330900230000001,1,0.0023503746331479,-0.203727525072303,-0.0020483635394883,0,0,-1.7103487793156102,0.011893804791676382,-0.0688909808168102,-0.47049677667448436,0.42209945576385355,0.14200610707237465,-0.47861786940485485,0.4550123631909007,-0.04508698873075224,0.3332653781582252,-0.05803793683367675,0.06444442547343435,-0.09485628602879446,0.26513650420192264,-0.01031128578661575,-0.027257217915751482
112,112,20200514_ch1_lamA.sld_-_C21_time_30,0,pl_1398_chr1,30,0.3,0.0934786334137931,0.215380053,0.0036388893375742,342.1249656333333,18.436498494,3.2719797356000004,0.0126476649089692,0.0389274982387297,0.0038654472004699,0.0769198217938812,0.028374480361985,0,0.4233394710000002,0.2465419889999998,1,0.0075020222816462,0.0210006834260289,-0.0063708224026696,1,0,1.2590149673471214,-0.7569889329215453,0.9176028183607089,-2.641461461996088,0.2633063784160979,0.3624191553361048,0.22428683551086387,0.9706167569266875,-0.006567670751224036,-0.5183517487256613,0.5736305002917779,0.10947174069541118,0.20714997782649938,-0.38655675080786717,-0.08408773589379312,-0.3186177524532913
113,113,20200514_ch1_lamA.sld_-_C21_time_30,1,pl_1398_chr1,30,0.3,0.110711338413793,0.256798613,0.003117218493311,342.1249656333333,18.43649849533333,2.563324307533333,0.0141701147579742,0.0281562714169365,0.0055280226213787,0.4117004608008865,0.1282304759135219,1,0.42985176,0.004413274,0,0.006932271970634,0.0210006834260289,-0.0063708224694104,2,0,2.0064288036685083,-0.6621931436081064,1.3955177797840685,-0.7253540878226944,-0.039738374272841624,-0.16345789700943886,0.8780765063550117,-0.16536008112408873,-0.7808346747432087,0.48629363450284085,0.5663115596666134,-0.2950225594192235,0.13218175566484883,-0.01568921392603909,0.23545540788143388,0.10019521596138592
114,114,20200514_ch1_lamA.sld_-_C7_time_00,0,pl_1398_chr1,0,10.0,0.0292794256896551,0.061060286,0.0002108695810486,463.32594683666673,18.24567759166667,3.4056504386000004,0.0033840788416671,0.0072019712163683,0.0009936659392025,0.2523070418874881,0.2971452690337572,1,0.267470114,0.0314141789999999,0,-0.0011368030642936,-0.2983716802447166,-0.0045329386229143,1,0,-1.6244724650594362,0.8393215990356662,1.3044744071592518,1.8486407771236264,-0.022333378051062894,-0.09475617846847903,0.21155484250836296,0.17417662218557528,0.4187016656039215,-0.5417093225364975,0.04445445094528231,-0.12073230729524902,-0.6202935926363707,-0.0734306136517931,-0.40025894477183654,0.0008014548383071136
115,115,20200514_ch1_lamA.sld_-_C7_time_00,1,pl_1398_chr1,0,10.0,0.0271478564137931,0.052506501,0.0001603234911088,463.32594683666673,18.245677594000004,6.467776585766666,0.0042703317975368,0.0059055672265676,0.0006602472644052,0.288291143956687,0.3661826472785576,0,0.2336184829999998,0.2336184829999998,1,0.0062707537866518,-0.2983716802447166,-0.0045329382424916,1,0,-2.1724329469380317,0.9610026851172968,2.9293889690023587,1.4516039508805276,-1.0887593557431678,1.2937849264124608,0.24885626732025326,0.6663483745171757,1.0758034933408187,-0.13516587637344743,0.06938920272706703,-0.34475955797214897,-0.6141876642305061,-0.12289923088656034,-0.15070302496650076,-0.08978611745341888
