,file,particle,t_guide,t_time,t_serum_conc_percent,f_mean_diff_xy_micron,f_max_diff_xy_micron,f_sum_diff_xy_micron,f_var_diff_xy_micron,f_area_micron,f_perimeter_au_norm,f_min_dist_micron,f_total_displacement,f_persistence,f_fastest_mask,f_min_dist_range,f_total_min_dist,f_most_central_mask,f_slope_min_dist_micron,f_slope_area_micron,f_slope_perimeter_au_norm,f_outliers2SD_diff_xy,f_outliers3SD_diff_xy
393,20200212marianasCh2_lamina_draq.sld_-_Capture_7_before,0,pl_1398_chr1,0,10.0,0.01929864624137931,0.0385654,0.5596607410000001,8.830744749736872e-05,623.9617242066666,23.683273442333324,7.683485821933334,0.07860516379660809,0.1404514521711075,1,0.06579817699999957,0.021718111000000206,1,0.0004487604195773001,-0.1557137605784204,0.003022975806451563,1,0
394,20200212marianasCh2_lamina_draq.sld_-_Capture_7_before,1,pl_1398_chr1,0,10.0,0.017139420862068964,0.04099615,0.497043205,0.00011156597522380975,623.9617242066666,23.68327344166666,5.936920490533333,0.14976630118262257,0.3013144524983951,0,0.08807413899999972,-0.06692505000000004,0,-0.0015557474998887618,-0.1557137605784204,0.003022975784204616,2,0
395,20200317_dots_lamin.sld_-_Capture_10,0,pl_1398_chr1,0,10.0,0.05144529317241379,0.117068888,1.4919135019999998,0.0010613261089362624,249.47536187,14.440457433333332,1.9243351025,0.07157136436918547,0.047972864561678506,0,0.16746291800000024,0.15019402699999995,0,0.0029144316958843166,-0.006857366028920897,0.0014413280667407945,1,0
396,20200317_dots_lamin.sld_-_Capture_10,1,pl_1398_chr1,0,10.0,0.07422561962068966,0.151199571,2.152542969,0.0015147119921141844,249.47536187,14.440457431,2.9455834930333338,0.2042171098067712,0.0948724893058203,1,0.3581472569999997,-0.1306228060000003,1,-0.0041894437479421615,-0.006857366028920897,0.001441327793103435,0,0
397,20200317_dots_lamin.sld_-_Capture_11_0.3ser__changed_14h15m,0,pl_1398_chr1,6,0.3,0.04485027672413794,0.095010624,1.3006580250000002,0.000606918622263485,303.37483943999996,15.612349150333332,7.4834148671000005,0.09579360873410313,0.07365011163030584,1,0.2624575199999999,0.03179593700000005,1,-0.0025717672060066687,-0.11824533281423774,-0.0038206632814237877,1,0
398,20200317_dots_lamin.sld_-_Capture_11_0.3ser__changed_14h15m,1,pl_1398_chr1,6,0.3,0.024599156068965514,0.052331442,0.7133755259999999,0.00018417148693295005,303.37483943999996,15.61234914933333,2.4781253513666672,0.07352149821409427,0.10306142492207433,0,0.106418224,-0.04881055699999992,0,0.0001968689439377144,-0.11824533281423774,-0.0038206632880978825,1,0
399,20200317_dots_lamin.sld_-_Capture_12g,0,pl_1398_chr1,13,0.3,0.0811609923448276,0.162250345,2.3536687780000003,0.00205605644447148,277.8507727433334,14.430402202333333,2.1746582227666664,0.22187986404677856,0.09426979111110023,1,0.38740144099999996,-0.2699992709999999,0,0.002247246652057843,0.09662236051167886,0.0013040586941045517,0,0
400,20200317_dots_lamin.sld_-_Capture_12g,1,pl_1398_chr1,13,0.3,0.02945435603448276,0.053082537,0.8541763250000001,0.00015938550693003756,277.8507727433334,14.430402199000001,5.013327833633334,0.11344358651327571,0.13281050199240269,0,0.17174076500000002,-0.04239545000000078,1,-0.0017505473234705308,0.09662236051167886,0.0013040587119021259,0,0
401,20200317_dots_lamin.sld_-_Capture_13,0,pl_1398_chr1,16,0.3,0.07471112982758622,0.162709798,2.1666227650000005,0.0012040992715573657,295.55118247666667,15.244647556999999,4.024483321433334,0.19785916741921278,0.09132146611558968,0,0.18839004200000042,-0.053784768999999955,0,-0.0017912466120133495,-0.4526746182647388,-0.005951388438264744,1,0
402,20200317_dots_lamin.sld_-_Capture_13,1,pl_1398_chr1,16,0.3,0.1059314042413793,0.240084594,3.0720107229999996,0.0032891180799366235,295.55118247666667,15.24464755733333,5.340606080100001,0.3297283941526169,0.10733308698565273,1,0.620038772,-0.3271686410000001,1,-0.010087144276084545,-0.4526746182647388,-0.005951388191323697,1,0
403,20200317_dots_lamin.sld_-_Capture_15,0,pl_1398_chr1,25,0.3,0.051162379166666654,0.157307034,1.2278970999999996,0.0011274109775524699,262.004182368,14.7704976076,2.48431200728,0.08779241380595156,0.07149818482831467,1,0.23676739300000005,-0.006724043999999818,0,-0.0027849269356834965,-0.10870833671952654,-0.0016425531171952686,1,1
404,20200317_dots_lamin.sld_-_Capture_15,1,pl_1398_chr1,25,0.3,0.04048154680769231,0.095233743,1.052520217,0.0005309940367667066,261.8989579111111,14.772813356666669,3.4950433948888895,0.037231287320625125,0.03537346524967047,0,0.20574051999999998,-0.05625902799999993,1,-0.0029249871352546005,-0.11731565477550844,-0.0008758049646759133,2,0
405,20200317_dots_lamin.sld_-_Capture_16,2,pl_1398_chr1,29,0.3,0.038824413103448266,0.096701737,1.1259079799999998,0.0005211972998586676,201.29068465999998,12.565613507666665,5.915409653266668,0.09192875643551958,0.08164855216277941,0,0.28457006100000015,0.09664309899999957,1,-1.4629598665198027e-05,0.14881216516129023,0.01129421600667408,2,0
406,20200317_dots_lamin.sld_-_Capture_16,3,pl_1398_chr1,29,0.3,0.050386650620689664,0.118510995,1.4612128680000003,0.0006729311697072632,201.29068465999998,12.565613508999999,3.7638561269000004,0.24506082188995137,0.16771055556427752,1,0.3726775139999998,-0.16277261099999984,0,-0.008545660359288098,0.14881216516129023,0.011294216024471644,1,0
407,20200317_dots_lamin.sld_-_Capture_17g,0,pl_1398_chr1,35,0.3,0.03827271686206897,0.110973179,1.1099087890000001,0.0004221949755124287,274.93658336333334,14.654359664333333,2.6499144672,0.234353431555874,0.21114656796890538,0,0.16173569499999996,0.06193208600000011,1,-0.0008248708609566177,-0.2965200704560617,-0.0032014258086762986,1,1
408,20200317_dots_lamin.sld_-_Capture_17g,1,pl_1398_chr1,35,0.3,0.060766558206896554,0.17759248,1.762230188,0.0015983094120783563,274.93658336333334,14.654359666000001,1.8214531813666668,0.08137869142219666,0.046179376551570374,1,0.205579022,0.021099221999999918,0,0.0019761698685205786,-0.2965200704560617,-0.0032014259666295606,1,0
409,20200317_dots_lamin.sld_-_Capture_1g_10ser,0,pl_1398_chr1,0,10.0,0.1253318114137931,0.242415988,3.6346225309999998,0.004849366666449991,246.40188845999998,13.81337652833333,3.1425164394333334,0.30006403866178877,0.08255713931846223,1,0.5116261719999997,0.14957996600000012,0,0.005554004544827586,-0.008146171879866097,0.0015816476996662965,0,0
410,20200317_dots_lamin.sld_-_Capture_1g_10ser,1,pl_1398_chr1,0,10.0,0.06504032351724137,0.133074913,1.8861693819999996,0.000988473553184586,246.40188845999998,13.813376528,3.5958400513666673,0.16525410120534506,0.0876136060644341,0,0.1382380000000003,0.025258900999999945,1,-0.001574983555283652,-0.008146171879866097,0.0015816479733036918,2,0
411,20200317_dots_lamin.sld_-_Capture_3,3,pl_1398_chr1,0,10.0,0.04042635095238096,0.082276254,0.8489533700000002,0.0003888615287385528,229.1742408909091,12.863115445454547,4.796762011636364,0.11499206729301811,0.13545157055330154,1,0.11035108499999957,0.009975951999999566,1,0.0009321630901962946,0.016064122435823235,0.00169544480775932,1,0
412,20200317_dots_lamin.sld_-_Capture_4,0,pl_1398_chr1,0,10.0,0.04506239872413794,0.080755638,1.3068095630000003,0.0002723701863695279,170.73100291999998,11.526496572666668,1.5189828210666663,0.05004186526845069,0.03829315815042798,1,0.16424336000000017,0.0390875690000001,1,-0.0008071840760845358,0.07327437205784207,0.004664107167964403,1,0
413,20200317_dots_lamin.sld_-_Capture_4,1,pl_1398_chr1,0,10.0,0.02654477093103448,0.05951662,0.769798357,0.00022975617313672063,170.73100291999998,11.526496573000001,1.1756667749,0.07723226271561731,0.10032791316495017,0,0.09626551699999997,-0.04826637700000003,0,-0.0007684922453837599,0.07327437205784207,0.004664107179087885,1,0
414,20200317_dots_lamin.sld_-_Capture_5g,0,pl_1398_chr1,0,10.0,0.06535327134482759,0.10961577,1.895244869,0.0008469238362734925,395.88184170333335,18.927605223999997,2.8470827017000007,0.054565270067249254,0.028790617486826316,1,0.2204864320000004,-0.06470931800000024,0,-0.0008179574703003378,-0.05053951877641763,0.002522705588431575,0,0
415,20200317_dots_lamin.sld_-_Capture_5g,1,pl_1398_chr1,0,10.0,0.038948644517241365,0.075163354,1.1295106909999997,0.0002650435266901394,395.88184170333335,18.92760522233333,5.0254611205333335,0.031330839694901955,0.027738418011044718,0,0.12212593699999985,-0.09200047499999986,1,-0.0029044080912124584,-0.05053951877641763,0.0025227053993325675,2,0
416,20200317_dots_lamin.sld_-_Capture_6g,0,pl_1398_chr1,0,10.0,0.150244785,0.376907837,4.357098765,0.0076488174629023645,277.6165315233333,14.52409869,4.435263425733333,0.5490953330406855,0.12602315500660574,1,0.445469879,0.1398547670000001,1,0.004349054850278104,-0.24370340549499428,-0.006843639310344812,3,0
417,20200317_dots_lamin.sld_-_Capture_6g,1,pl_1398_chr1,0,10.0,0.0678044257586207,0.167204901,1.9663283470000004,0.0018390205141783252,277.6165315233333,14.524098691,2.4394255793,0.07474290589590195,0.03801140639097034,0,0.2976055839999998,0.02225115199999994,0,-0.0026991277790878784,-0.24370340549499428,-0.006843639179087875,1,0
418,20200325_dots_lamin_48h.sld_-_Capture_11,0,pl_1398_chr1,0,10.0,0.05934503131034483,0.120629934,1.7210059080000002,0.0008437899135209741,333.61938102999994,17.76622579466667,3.698973503233333,0.08843269753543008,0.05138430793546705,1,0.20106556300000022,0.0807107819999997,0,0.0038124388451612917,0.059855532658509174,-0.04292259637819798,1,0
419,20200325_dots_lamin_48h.sld_-_Capture_11,1,pl_1398_chr1,0,10.0,0.030305929827586207,0.053403903,0.878871965,0.00013329250533267918,333.61938102999994,17.766225793666667,5.9620351624,0.03815034925203732,0.0434083128957667,0,0.13272758799999984,0.012279037999999964,1,0.0011170116582869848,0.059855532658509174,-0.04292259630923247,1,0
420,20200325_dots_lamin_48h.sld_-_Capture_12,0,pl_1398_chr1,0,10.0,0.10081324568965518,0.262677127,2.923584125,0.0044581557658773694,236.36653724000004,13.781611131333333,5.0465151905,0.1701561056581417,0.05820120043856843,1,0.7472749890000001,0.06219841099999979,1,0.012370452208453836,-0.12965241357063434,-0.0020620906740823207,1,0
421,20200325_dots_lamin_48h.sld_-_Capture_12,1,pl_1398_chr1,0,10.0,0.08395614900000001,0.212049118,2.434728321,0.001963287293484603,236.36653724000004,13.781611131999997,1.8867603750333337,0.3192636057644008,0.13112904754534246,0,0.317419055,-0.2971279539999998,0,-0.0009868683650723015,-0.12965241357063434,-0.002062090233592872,1,0
422,20200325_dots_lamin_48h.sld_-_Capture_13_0_3ser_changed_10h46m,0,pl_1398_chr1,6,0.3,0.08744503720689656,0.168711159,2.535906079,0.0019361237012046413,281.81687662999997,15.687077813999998,2.5845168272666665,0.25299623736524984,0.09976561808038863,1,0.5573263049999997,-0.34658185399999963,1,-0.017443195126585084,-0.05605317136818656,0.002467797704115688,0,0
423,20200325_dots_lamin_48h.sld_-_Capture_13_0_3ser_changed_10h46m,2,pl_1398_chr1,6,0.3,0.08426540358620689,0.188354111,2.4436967039999997,0.002962651433826309,281.81687662999997,15.687077813666669,1.6360430531666665,0.29790175626395826,0.12190619063991597,0,0.24061800199999994,-0.15142509800000004,0,-0.00411835759221357,-0.05605317136818656,0.002467797692992224,0,0
424,20200325_dots_lamin_48h.sld_-_Capture_15,0,pl_1398_chr1,13,0.3,0.06704050210344827,0.1280326,1.9441745609999996,0.0008395367004735257,242.86998781999998,15.290581689333335,1.7013621627333333,0.24332342881597327,0.1251551345733164,1,0.265357898,-0.12442331200000001,0,-0.006906057326807563,-0.3656275551501667,-0.004784599047830953,1,0
425,20200325_dots_lamin_48h.sld_-_Capture_15,1,pl_1398_chr1,13,0.3,0.049860070448275846,0.119844798,1.4459420429999996,0.0008073236885617304,242.86998781999998,15.290581690000003,3.216327538033334,0.11532074974695927,0.07975475248488871,0,0.40152803199999987,-0.21711142900000002,1,-0.01016096863826474,-0.3656275551501667,-0.004784599078976657,3,0
426,20200325_dots_lamin_48h.sld_-_Capture_16,0,pl_1398_chr1,16,0.3,0.039414615655172416,0.076719639,1.1430238540000002,0.0003294168210330939,224.7394883533334,14.442514184666667,2.364042518966666,0.12102445900491463,0.10588095653593824,1,0.21831081500000016,0.07324356200000004,0,-0.0006955034596218,-0.058937352925472655,0.0006039852413793104,1,0
427,20200325_dots_lamin_48h.sld_-_Capture_16,1,pl_1398_chr1,16,0.3,0.025810104689655167,0.070414333,0.7484930359999998,0.00022351590019131478,224.7394883533334,14.442514185333335,3.5017594560333327,0.026547975620657478,0.03546856729961277,0,0.16244285999999963,0.02009915299999987,1,3.596561134593995e-05,-0.058937352925472655,0.0006039849432702757,1,0
428,20200325_dots_lamin_48h.sld_-_Capture_18,0,pl_1398_chr1,24,0.3,0.06638282362068966,0.110643859,1.9251018850000001,0.0005462718689303994,229.79087183666672,13.282505924333332,5.424785449799999,0.31352648309478204,0.16286228045264317,1,0.593338363,-0.5719398890000003,1,-0.019505909216017796,-0.40155246569521674,-0.010621596335928792,0,0
429,20200325_dots_lamin_48h.sld_-_Capture_18,1,pl_1398_chr1,24,0.3,0.03478702572413793,0.086693808,1.008823746,0.0004748583065774356,229.79087183666672,13.282505924666664,2.749943387633333,0.5442224063576308,0.5394623278005499,0,0.2451943820000002,0.11548678400000023,0,0.003947957228253615,-0.40155246569521674,-0.010621596177975524,3,0
430,20200325_dots_lamin_48h.sld_-_Capture_19,0,pl_1398_chr1,28,0.3,0.02448220948275862,0.066025632,0.7099840749999999,0.00026090570091338134,225.79940133333335,13.301930806666663,2.9148795840999995,0.13977796900759498,0.19687479470239524,0,0.16319192799999982,-0.08102784299999977,0,-0.0036074636206896516,-0.1269954903225808,-0.0038816716751946647,1,0
431,20200325_dots_lamin_48h.sld_-_Capture_19,1,pl_1398_chr1,28,0.3,0.02508144010344828,0.055314084,0.7273617630000001,0.00021489026648874727,225.79940133333335,13.30193080633333,4.434737601633334,0.010229559872700291,0.014063923061488029,1,0.1788287430000004,0.12878711500000062,1,0.0033180829862068865,-0.1269954903225808,-0.0038816717352614044,1,0
432,20200325_dots_lamin_48h.sld_-_Capture_20,0,pl_1398_chr1,32,0.3,0.02406963627586207,0.060518336,0.698019452,0.00016318274186129502,174.29444043000004,11.888942022333335,2.3141377927,0.06229308612881904,0.08924262203629683,0,0.178760896,0.023796901999999953,0,-0.0016292060936596196,-0.06313931806451632,-0.0015587695150167,2,0
433,20200325_dots_lamin_48h.sld_-_Capture_20,1,pl_1398_chr1,32,0.3,0.02840024186206897,0.069586255,0.8236070140000001,0.0001953004592535247,174.29444043000004,11.888942023666669,3.3376251541,0.048543479974726585,0.0589401002535981,1,0.13079630799999986,-0.019265186999999795,1,-0.0013414397078976663,-0.06313931806451632,-0.001558769617352607,2,0
434,20200325_dots_lamin_48h.sld_-_Capture_21,0,pl_1398_chr1,38,0.3,0.03906488237931034,0.092174733,1.132881589,0.0004079679924104718,216.24555866999998,17.339563968999997,1.615060671266667,0.12245645419862095,0.1080928981348473,1,0.16718122699999993,0.11705322399999996,0,0.00417972039243604,0.11563263899888754,-0.0018134804293659646,1,0
435,20200325_dots_lamin_48h.sld_-_Capture_21,1,pl_1398_chr1,38,0.3,0.03023857210344828,0.057254722,0.8769185910000001,0.00020571851339736731,216.24555866999998,17.339563968999993,3.3854310591,0.031306723139142775,0.035700831822303984,0,0.18668680599999998,0.05270070000000038,1,-0.0005370652380422685,0.11563263899888754,-0.0018134805628476148,0,0
436,20200325_dots_lamin_48h.sld_-_Capture_3_10ser,0,pl_1398_chr1,0,10.0,0.027972535655172413,0.067704205,0.811203534,0.0002608975101657263,245.46332384333334,15.36165390366667,4.788923344899999,0.2517876881739571,0.31038780974289626,0,0.29778496600000004,0.0869723760000003,1,0.0065114972731924355,-0.040476152858731775,-0.00642420493214684,1,0
437,20200325_dots_lamin_48h.sld_-_Capture_3_10ser,1,pl_1398_chr1,0,10.0,0.03740351171428572,0.071826548,1.0472983280000001,0.00040490449758071766,245.49536504827586,15.366066860344832,2.517588916999999,0.4239133514110693,0.40476847912151853,1,0.33019058400000034,0.3004219450000001,0,0.0076541037581253175,-0.037852311939163434,-0.006128661607538435,0,0
438,20200325_dots_lamin_48h.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.0684617271724138,0.133721652,1.9853900880000002,0.0011781568549604391,364.54493614666666,18.192887619333337,2.9988689199,0.11250044008317012,0.0566641491579614,1,0.23242742100000013,0.0733623179999996,1,0.0050745057038932145,-0.10895372364849876,-0.004702237299221382,0,0
439,20200325_dots_lamin_48h.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.039635663103448286,0.102984473,1.1494342300000002,0.0005234918611664158,364.54493614666666,18.192887619,2.3945806325666665,0.10625609580842339,0.09244208414466948,0,0.21033567699999978,-0.09262225800000001,0,0.0006735070035595072,-0.10895372364849876,-0.0047022373325918115,2,0
440,20200325_dots_lamin_48h.sld_-_Capture_8,0,pl_1398_chr1,0,10.0,0.039170083620689654,0.087968462,1.135932425,0.00044400460570859343,260.7621325466667,13.75921538766667,3.2186174273000008,0.08125349508811174,0.07153021896360758,1,0.21387860400000003,-0.13340956299999984,0,-0.002892874691212459,0.02116235670745305,0.0028033448921023184,2,0
441,20200325_dots_lamin_48h.sld_-_Capture_8,1,pl_1398_chr1,0,10.0,0.02944555762068965,0.062262175,0.8539211709999999,0.00022379032288859913,260.7621325466667,13.759215386333334,4.743673090533334,0.01382305361035951,0.016187739664741855,0,0.10887447500000036,-0.013270204999999535,1,0.0010841265076752,0.02116235670745305,0.0028033449098998726,2,0
442,20200325_dots_lamin_48h.sld_-_Capture_9,0,pl_1398_chr1,0,10.0,0.08063791548275863,0.158802527,2.3384995490000002,0.0014321373685903943,270.04859741666667,14.278888117999998,3.4794697516666675,0.17439445193479605,0.07457536265481488,1,0.26060411599999966,0.191919516,0,0.0021611609388209104,-0.10541522467185732,-0.0023884865717463837,1,0
443,20200325_dots_lamin_48h.sld_-_Capture_9,1,pl_1398_chr1,0,10.0,0.05558088379166667,0.117973532,1.333941211,0.000884893357868819,270.43741500000004,14.278522473999999,3.8244276079600006,0.09818997455138617,0.0736089219987268,0,0.262343773,-0.1356034690000003,1,-0.0036464734184615383,-0.06952349899999967,-0.004139873069230777,1,0
444,20200325_dots_lamin_48h_dish2.sld_-_Capture_11,0,pl_1398_chr1,24,0.3,0.05560991544827587,0.116710598,1.6126875480000002,0.0010840597657808292,200.02509644666668,13.688600226666669,0.3621188012666667,0.16001059981050567,0.09921983958327533,1,0.165294624,0.025385460000000026,0,-0.0016914586545050062,0.10545640547274725,-0.006361671421579531,0,0
445,20200325_dots_lamin_48h_dish2.sld_-_Capture_11,1,pl_1398_chr1,24,0.3,0.03627366927586207,0.07919236,1.051936409,0.00040189018924815324,200.02509644666668,13.688600226333335,2.6468293717666667,0.06457611148179403,0.06138784714484963,0,0.3133485679999999,-0.2065198309999996,1,-0.006366927937486095,0.10545640547274725,-0.0063616710901001116,1,0
446,20200325_dots_lamin_48h_dish2.sld_-_Capture_13,0,pl_1398_chr1,31,0.3,0.043058445862068966,0.077868308,1.24869493,0.00034395689069044964,272.78567758,14.702350550333335,3.4522287173999993,0.25258941637383076,0.202282727594506,0,0.23107086100000007,0.20720310500000005,1,0.006413984365294769,-0.05419393468298063,-0.00030351775973303923,0,0
447,20200325_dots_lamin_48h_dish2.sld_-_Capture_13,1,pl_1398_chr1,31,0.3,0.05573257913793103,0.119887607,1.6162447949999998,0.0007978186647425812,272.78567758,14.702350552000004,2.2339933178999996,0.13249441478302143,0.08197670005985785,1,0.15362650899999997,0.04404372700000003,0,0.0025222797657397066,-0.05419393468298063,-0.0003035177174638596,1,0
448,20200325_dots_lamin_48h_dish2.sld_-_Capture_14,1,pl_1398_chr1,35,0.3,0.07639534496551723,0.239563083,2.2154650039999995,0.0018014281135111632,200.15627153333335,12.254358336000001,1.9805249237333336,0.3288911986842254,0.14845244591560494,1,0.4498214010000001,-0.368855779,1,-0.014680906745272526,-0.12068720048943246,-0.0010417218286985642,1,1
449,20200325_dots_lamin_48h_dish2.sld_-_Capture_1_dish2_ser10,0,pl_1398_chr1,0,10.0,0.05860307579310343,0.154550976,1.6994891979999993,0.001019196263392986,277.73330933333335,15.607550061666666,6.3350125027666655,0.3727946133947032,0.21935685959841172,0,0.643257857,0.005717970000000072,1,0.006452095238932154,0.12715411292547252,0.07624549076084541,2,1
450,20200325_dots_lamin_48h_dish2.sld_-_Capture_1_dish2_ser10,1,pl_1398_chr1,0,10.0,0.11334981489655173,0.20967173,3.287144632,0.0022069200465810643,277.73330933333335,15.607550061333335,2.4146461042666663,0.5611950998453683,0.17072418851978532,1,0.4506642959999998,-0.41565297199999973,0,-0.012231865086095658,0.12715411292547252,0.07624549076307009,1,0
451,20200325_dots_lamin_48h_dish2.sld_-_Capture_3,0,pl_1398_chr1,0,10.0,0.0743001011724138,0.203434267,2.1547029340000003,0.0019896156770808178,436.9069643966666,19.384204220333334,6.350653413466666,0.5576583628652126,0.25880985915305416,0,0.7852661579999998,0.05412776399999952,1,-0.008609684460066746,-0.5526631289210233,0.07943929054282536,2,0
452,20200325_dots_lamin_48h_dish2.sld_-_Capture_3,1,pl_1398_chr1,0,10.0,0.10105045972413793,0.223314801,2.930463332,0.003670319900428976,436.9069643966666,19.384204217,4.856928855333334,0.5319355707591479,0.1815192720381556,1,0.3289110019999999,0.14272083000000002,0,-0.0025395030909899853,-0.5526631289210233,0.07943929050278085,1,0
453,20200325_dots_lamin_48h_dish2.sld_-_Capture_6,0,pl_1398_chr1,0,10.0,0.055401866517241376,0.118420517,1.6066541289999998,0.0008557126615899383,367.97948384666665,19.60747610266667,2.7328649174666655,0.18625098150239902,0.11592475203006125,1,0.24075641700000006,0.0749158160000003,1,0.0017551617063403804,-0.04015280676307036,0.0035369735172413454,2,0
454,20200325_dots_lamin_48h_dish2.sld_-_Capture_6,1,pl_1398_chr1,0,10.0,0.05245768117241379,0.117672405,1.521272754,0.0007834547727186773,367.97948384666665,19.607476099333333,1.8150877714666669,0.09832366260339244,0.06463250087458836,0,0.26750765600000004,0.0342887799999998,0,-0.002356270380422691,-0.04015280676307036,0.0035369731657397463,1,0
455,20200325_dots_lamin_48h_dish2.sld_-_Capture_9_0_3ser_changed_14h04min,0,pl_1398_chr1,16,0.3,0.08643077751724138,0.211893999,2.5064925479999998,0.0020119605786961424,207.65427607333334,12.37433555,3.0543039472666673,0.3520277672275215,0.14044636498457347,1,0.3189958609999999,0.2151260749999997,1,0.0034043609939933208,-0.16238657530589531,-0.0056188917196885475,2,0
456,20200325_dots_lamin_48h_dish2.sld_-_Capture_9_0_3ser_changed_14h04min,1,pl_1398_chr1,16,0.3,0.04880447848275862,0.098594414,1.4153298760000002,0.00037479294470784243,207.65427607333334,12.374335549333333,2.916074416266667,0.35344122741071565,0.24972356862105524,0,0.293011672,0.11339702099999993,0,0.008136889194660735,-0.16238657530589531,-0.0056188915239154405,1,0
457,20200514_ch1_lamA.sld_-_C13_time_00,0,pl_1398_chr1,0,10.0,0.03861059555172413,0.088616187,1.1197072709999998,0.00047523360309689706,418.47777879666666,19.301248545,2.3503239382333336,0.2820388592198162,0.2518862443109171,0,0.2162550350000001,0.11259761400000023,0,0.002606044479421578,-0.11926265052280319,0.003628486151279198,1,0
458,20200514_ch1_lamA.sld_-_C13_time_00,1,pl_1398_chr1,0,10.0,0.04355412155172414,0.097181786,1.2630695250000001,0.0005691110776379168,418.47777879666666,19.301248543333326,3.851017868466666,0.05868887424393151,0.04646527612478933,1,0.31146018100000017,-0.27950987599999966,1,-0.010547707889655167,-0.11926265052280319,0.00362848638487211,1,0
459,20200514_ch1_lamA.sld_-_C19_time_23,1,pl_1398_chr1,23,0.3,0.09585076941379313,0.256894162,2.7796723130000007,0.003661753420754532,370.61326935333335,16.779670304666663,1.8617872570000003,0.10082911198890754,0.036273740439601056,1,0.282574173,-0.074819639,0,-0.0027012784805339257,-0.203727525072303,-0.0020483636307008003,1,0
460,20200514_ch1_lamA.sld_-_C19_time_23,3,pl_1398_chr1,23,0.3,0.051631569137931016,0.0992382,1.4973155049999995,0.0006025774548516604,370.61326935333335,16.779670305,3.5744275989333327,0.09771654581880733,0.06526115938324392,0,0.15797912599999986,0.03309002300000019,1,0.0023503746331479435,-0.203727525072303,-0.00204836353948834,0,0
461,20200514_ch1_lamA.sld_-_C21_time_30,0,pl_1398_chr1,30,0.3,0.0934786334137931,0.215380053,2.710880369,0.0036388893375742903,342.1249656333333,18.436498494,3.2719797356000004,0.07691982179388124,0.028374480361985033,0,0.42333947100000024,0.2465419889999998,1,0.007502022281646275,0.021000683426028923,-0.006370822402669615,1,0
462,20200514_ch1_lamA.sld_-_C21_time_30,1,pl_1398_chr1,30,0.3,0.11071133841379309,0.256798613,3.2106288139999997,0.0031172184933110705,342.1249656333333,18.436498495333332,2.563324307533333,0.4117004608008865,0.12823047591352196,1,0.42985176,0.004413274000000023,0,0.0069322719706340396,0.021000683426028923,-0.006370822469410435,2,0
463,20200514_ch1_lamA.sld_-_C7_time_00,0,pl_1398_chr1,0,10.0,0.02927942568965517,0.061060286,0.849103345,0.00021086958104869319,463.32594683666673,18.24567759166667,3.4056504386000004,0.25230704188748815,0.2971452690337572,1,0.267470114,0.031414178999999987,0,-0.0011368030642936585,-0.29837168024471666,-0.004532938622914356,1,0
464,20200514_ch1_lamA.sld_-_C7_time_00,1,pl_1398_chr1,0,10.0,0.02714785641379311,0.052506501,0.7872878360000002,0.00016032349110886118,463.32594683666673,18.245677594000004,6.467776585766666,0.288291143956687,0.3661826472785576,0,0.23361848299999988,0.23361848299999988,1,0.00627075378665184,-0.29837168024471666,-0.004532938242491658,1,0
465,20200514_ch1_lamA.sld_-_C8_time_00,0,pl_1398_chr1,0,10.0,0.053254035793103435,0.088415535,1.5443670379999996,0.00031014351459198244,488.6162293566665,20.64773567366667,4.163926242433333,0.21068888149056164,0.1364240988744553,1,0.2389153930000001,0.08148810999999956,1,0.0016268892238042252,-0.3460956550166851,-0.005367231152391499,0,0
466,20200514_ch1_lamA.sld_-_C8_time_00,1,pl_1398_chr1,0,10.0,0.03865583537931035,0.071025897,1.1210192260000003,0.000249927237136539,488.6162293566665,20.647735670666673,3.953554195033333,0.1009644927100358,0.09006490733463636,0,0.21745207900000008,0.026526254000000193,0,0.005159177393770861,-0.3460956550166851,-0.005367231132369305,1,0
467,20200514_ch1_lamA.sld_-_C9_time_00_3to9noco2,0,pl_1398_chr1,0,10.0,0.23789755913793098,0.646804852,6.899029214999999,0.02172655182690126,417.96244811,17.505703845000006,3.2920342836666667,0.2388370475773244,0.03461893552473157,1,0.9420858279999997,-0.07622307200000034,0,-0.019760685260511678,-0.05766989924360426,0.0011530632102335593,2,0
468,20200514_ch1_lamA.sld_-_C9_time_00_3to9noco2,1,pl_1398_chr1,0,10.0,0.1812649257931034,0.390083175,5.256682847999999,0.009852741547971089,417.96244811,17.505703844333336,3.919162219833335,1.467832723521101,0.2792317448026306,0,0.9401830120000003,0.5242687620000002,1,0.01996065119443826,-0.05766989924360426,0.001153062071190206,2,0
469,20200521_ch1_lamA.sld_-_Capture_1,15,pl_1398_chr1,0,10.0,0.1110184394137931,0.241767164,3.2195347429999996,0.0030478298132407783,305.5083770866667,14.942762033333333,6.169839531466664,0.18927892926947368,0.058790770834515484,1,0.35673792399999993,-0.12820150500000072,1,-0.0065697674264738656,0.03302852836485004,0.00012354235817575086,1,0
